2995;BASIC DURO;10;Cajetilla;3.95 ;0
3036;NEOS PACIFIC (10);10;Caja;2.20 ;0
3037;W.O.LARSEN M.B.MELLOW MIX 50;5;Bolsa;5.00 ;0
3038;BROOKFIELD BLACK BOURBON (50G);5;Bolsa;3.10 ;0
3097;JOSE L. PIEDRA CAZADORES (5);5;Estuche;7.50 ;0
3098;JOSE L. PIEDRA CAZADORES (25);1;Caja;37.50 ;0
3099;JOSE L. PIEDRA CONSERVAS (5);5;Estuche;7.25 ;0
3100;JOSE L. PIEDRA CONSERVAS (25);1;Caja;36.25 ;0
3101;JOSE L. PIEDRA PETIT CETROS 25;1;Caja;32.50 ;0
3102;JOSE L. PIEDRA PETIT CETROS(5);5;Estuche;6.50 ;0
3103;JOSE L. PIEDRA CREMAS (5);5;Estuche;6.75 ;0
3104;JOSE L. PIEDRA CREMAS (25);1;Caja;33.75 ;0
3109;VEGAFINA PIRAMIDE (25);1;Caja;150.00 ;0
3161;VEGUEROS ESPECIAL N.1 (25);1;Caja;111.25 ;0
3164;VEGUEROS ESPECIAL N.2 (25);1;Caja;165.00 ;0
3165;H.MONTERREY DOBLE CORONA (25);1;Caja;412.50 ;0
3167;REY MUNDO CHOIX SUPREM. (25);1;Caja;208.75 ;0
3168;ROM Y JUL EXHIBICION N.4(25);1;Caja;257.50 ;0
3192;NEOS EXOTIC (10);10;Caja;2.20 ;0
3193;AGIO MEHARI S BRASIL (50);4;Caja;14.50 ;0
3207;MONTECRISTO MINI (50);1;Caja;24.00 ;0
3217;MAC BAREN AROMATIC CHOICE. 40G;5;Bolsa;4.50 ;0
3263;DUCADOS BLANCO DURO;10;Cajetilla;4.20 ;0
3273;ISLEÑOS N 2 (50);1;Estuche;31.00 ;0
3274;ISLEÑOS N 3 (50);1;Estuche;21.00 ;0
3275;ISLEÑOS N 6 (50);1;Estuche;18.00 ;0
3276;ISLEÑOS N 9 (50);1;Estuche;15.50 ;0
3284;DAVIDOFF SHORT T (4)NL;1;Estuche;47.00 ;0
3285;DAVIDOFF SHORT T (20) NL;1;Caja;235.00 ;0
3286;DAVIDOFF SPECIAL R TUBOS(20)NL;1;Caja;280.00 ;0
3287;DAVIDOFF SPECIAL R TUBOS NL(3);1;Estuche;42.00 ;0
3288;DAVIDOFF 2000 TUBOS NL (20);1;Caja;180.00 ;0
3289;DAVIDOFF 2000 TUBOS NL (4);1;Estuche;36.00 ;0
3290;ZINO MINI CIGARRILLOS NL(20);5;Estuche;6.40 ;0
3293;WILLEM II WINGS M.VAINILLA20BY.;10;Estuche;4.30 ;0
3296;WILLEM II WINGS CILLOS (20);10;Estuche;4.10 ;0
3362;TORRES QUART CALIQUEÑO Nº2 (20);4;Caja;12.00 ;0
3363;TORRES QUART CALIQUEÑO Nº2 (10);10;Caja;6.00 ;0
3364;EL CAVALLER CALIQUEÑO Nº 2 (20);4;Caja;13.00 ;0
3365;EL CAVALLER CALIQUEÑO Nº2 (10);10;Caja;6.50 ;0
3366;CANALEÑOS EXTRA (25) BY;1;Caja;37.50 ;0
3367;CANALEÑOS PATA CANALEÑO 25 BY;1;Caja;25.00 ;0
3368;CANALEÑOS CALIQUEÑOS (40);1;Caja;24.00 ;0
3369;CANALEÑOS CORNETAS (40);1;Caja;22.00 ;0
3385;VASCO DA GAMA N.2 CLARO (5);5;Caja;6.50 ;0
3386;CLUBMASTER SUP.144 BRASIL (20);5;Estuche;4.00 ;0
3445;BORKUM RIFF VANILLA CAVEN.(50G);5;Bolsa;4.55 ;0
3446;H.W. CAFE CREME AROMA (20);5;Estuche;4.90 ;0
3449;MAC BAREN MIXTURE MODERM(50)BY.;5;Bolsa;4.20 ;0
3474;PUNCH CIGARRITOS RESERVA (20);5;Caja;4.75 ;0
3480;CANALEÑOS CALIQUEÑOS (10);10;Caja;6.00 ;0
3481;CANALEÑOS CORNETAS (10);10;Caja;5.50 ;0
3526;VEGAFINA CORONAS (4);5;Estuche;14.00 ;0
3527;VEGAFINA CORONITAS (4);5;Estuche;13.20 ;0
3528;VEGAFINA PERLAS (25);1;Caja;57.50 ;0
3546;W.O.LARSEN M.B.GOLDEN DREAM 50;5;Bolsa;5.00 ;0
3572;CELLINI CLÁSICO (50 G);5;Bolsa;3.65 ;0
3573;CELLINI FORTE (50 G);5;Bolsa;3.65 ;0
3579;VEGAFINA HUMIDOR (7);1;Caja;47.25 ;0
3585;PANTER MIGNON SWEETS (20);10;Caja;5.00 ;0
3586;DOMINGO CELESTE. (40 G);10;Bolsa;5.15 ;0
3587;DOMINGO AZUL. (40 G);10;Bolsa;5.15 ;0
3657;VEGAFINA CORONAS TUBO (10);1;Caja;38.00 ;0
3870;H.MONTERREY H.DU PRINCE (25);1;Caja;143.75 ;0
3871;H.MONTERREY H.DE DIEUX (25);1;Caja;235.00 ;0
3873;F.T.PARTAGAS P.DE LUXE (25);1;Caja;143.75 ;0
3884;FARIAS MINI (10);10;Estuche;2.15 ;0
3895;WEST ICE;10;Cajetilla;3.95 ;0
3916;LA PAZ C.C WILDE CILLOS (50);1;Lata;15.40 ;0
3923;LA PAZ GRAN CORONA (3);5;Caja;7.50 ;0
3924;BASTOS FILTER BLANDO;8;Cajetilla;4.90 ;0
3925;NEOS PACIFIC AROMATIC (10);10;Caja;2.20 ;0
3926;ALSBO VAINILLA (50G);5;Bolsa;3.95 ;0
3927;ALSBO CHERRY (50G);5;Bolsa;3.95 ;0
3951;DAVIDOFF SHORT PERFECTO(25)NL;1;Caja;262.50 ;0
3952;DAVIDOFF SHORT PERFECTO NL(4);1;Estuche;42.00 ;0
3953;DAVIDOFF SPECIAL B (25)NL;1;Caja;297.50 ;0
3954;DAVIDOFF SPECIAL B NL (5);1;Estuche;59.50 ;0
3955;DAVIDOFF ANIV.N.3 TUBOS(20)NL;1;Caja;318.00 ;0
3956;DAVIDOFF ANIV.Nº3 TUBOS NL(3);1;Estuche;47.70 ;0
3992;AVO DOMAINE 10 (4)NL;1;Estuche;13.88 ;0
3995;AVO DOMAINE 20 (4) NL;1;Estuche;12.48 ;0
3996;AVO DOMAINE 20 (25)NL;1;Caja;78.00 ;0
3997;AVO DOMAINE 30 (4)NL;1;Estuche;17.24 ;0
3998;AVO DOMAINE 30 (25)NL;1;Caja;107.75 ;0
3999;AVO DOMAINE ASSORTMENT (3)NL;1;Estuche;10.86 ;0
4026;L&M RED LABEL BLANDO;10;Cajetilla;3.85 ;0
4027;DOMINGO GOLD LABEL V. BLEND (40 G);10;Bolsa;5.15 ;0
4038;CALYPSO DANNEMANN MOODS(20)NL;5;Estuche;4.90 ;0
4039;CALYPSO DANNEMANN MOODS FIL(20)NL;5;Estuche;5.10 ;0
4083;CLUBMASTER MINI VAN.No.232(20);10;Lata;3.50 ;0
4086;NEOS PACIFIC (50);4;Caja;11.00 ;0
4087;AGIO FILTER TIP (20);10;Estuche;5.50 ;0
4090;GOLDEN BLEND S VANILLA (50G);5;Bolsa;3.80 ;0
4092;T.RADFORD SUNDAY S FANT. (50G);5;Lata;5.10 ;0
4093;W.O.LARSEN SIGNATURE (100G);3;Lata;12.10 ;0
4165;MACANUDO ROBUSTO CRISTAL (8);1;Caja;62.40 ;0
4166;MACANUDO ROBUSTO (25);1;Caja;163.75 ;0
4167;MACANUDO NO. 4 (25);1;Caja;106.25 ;0
4168;MACANUDO PIRAMIDES (25);1;Caja;170.00 ;0
4169;MACANUDO DOBLE CORONA (10);1;Caja;68.00 ;0
4170;D.SEBASTIAN CORONA CRISTAL (20);1;Caja;60.00 ;0
4171;EXPOSITOR MACANUDO CAFE;1;Unidad;388.90 ;0
4184;WILLEM II WINGS VAINILLA F20 BY.;10;Caja;4.50 ;0
4189;VEGAFINA PERLA (4);5;Caja;9.20 ;0
4191;MAC BAREN VANILLA LOOSE CUT(50G);5;Bolsa;4.00 ;0
4274;MONTECRISTO CLUB (20);5;Caja;12.00 ;0
4276;COHIBA CLUB (20);5;Caja;15.60 ;0
4313;NEOS MYSTIC (5);10;Estuche;1.70 ;0
4327;RAMON ALLONES SPEC. SELEC.(25);1;Caja;253.75 ;0
4449;CLAN N (50G);5;Bolsa;4.30 ;0
4502;ROM Y JUL C.D. LUX N.2 (25);1;Caja;198.75 ;0
4504;ROM Y JUL BELICOSOS (25);1;Caja;273.75 ;0
4507;LA GLORIA CUB. M.D OR N4(25);1;Caja;177.50 ;0
4508;LA GLORIA CUB. M.D OR N3(25);1;Caja;175.00 ;0
4516;ROM Y JUL C.D.LUX N.3(25);1;Caja;147.50 ;0
4517;ROM Y JUL CAZADORES (25);1;Caja;208.75 ;0
4518;LA GLORIA CUB. M.D OR N1(25);1;Caja;220.00 ;0
4519;CUABA TRADICIONALES (25);1;Caja;170.00 ;0
4520;CUABA GENEROSOS (25);1;Caja;198.75 ;0
4521;CUABA EXCLUSIVOS (25);1;Caja;226.25 ;0
4522;CUABA DIVINOS (25);1;Caja;141.25 ;0
4682;H.MONTERREY H.DU PRINCE (5);1;Caja;28.75 ;0
4683;BOLIVAR TUBOS N.1 (25);1;Caja;191.25 ;0
4688;ALSBO GOLD (50G);5;Bolsa;3.95 ;0
4690;ALSBO BLACK (50G);5;Bolsa;3.95 ;0
4729;VEGAFINA ELITE CAJA SELECC.(5);1;Caja;27.75 ;0
4764;LA GLORIA CUB. M.D OR N2(25).;1;Caja;260.00 ;0
4770;H. UPMANN MAGNUM 46 (25);1;Caja;253.75 ;0
4771;H. UPMANN SIR WINSTON (25);1;Caja;390.00 ;0
4772;H. UPMANN UPMANN NO.2 (25);1;Caja;286.25 ;0
4781;COHIBA SIGLO IV (5);1;Caja;78.00 ;0
4782;COHIBA SIGLO V (5);1;Caja;104.75 ;0
4783;BOLIVAR CORONAS GIGANTES (25);1;Caja;272.50 ;0
4784;BOLIVAR PETIT CORONAS (25);1;Caja;146.25 ;0
4785;BOLIVAR ROYAL CORONAS (25);1;Caja;263.75 ;0
4786;H. UPMANN PETIT CORONAS (25);1;Caja;146.25 ;0
4807;COHIBA SIGLO III (5);1;Caja;65.00 ;0
4844;H. UPMANN EPICURES (H/M) (25);1;Caja;73.75 ;0
4896;LA PAZ GRAN RESERVA DORADA (25);1;Estuche;67.50 ;0
4923;LA PAZ WILDE CILLOS (50);1;Caja;15.40 ;0
4926;NEOS SILVER SELECTION (20);10;Caja;3.80 ;0
5040;VEGAFINA ELITE EMBAJADORES (4);1;Estuche;18.40 ;0
5041;VEGAFINA ELITE GOBERNADORES (4);1;Estuche;14.40 ;0
5044;OLD HOLBORN 10 BOLSAS (50G);10;Bolsa;7.25 ;0
5170;ENTREFINOS CORTADOS PROM V;1;Estuche;5.00 ;0
5177;GOLDEN VIRGINIA (50G);10;Bolsa;7.25 ;0
5180;MACANUDO ASCOTS;10;Caja;10.00 ;0
5191;H.W. CAFE CREME FILTER AROME20;5;Lata;5.00 ;0
5202;AVO DOMAINE 60 (25)NL;1;Caja;68.75 ;0
5204;DRUM (50G);10;Bolsa;6.90 ;0
5205;DRUM YELLOW (50G);10;Bolsa;6.90 ;0
5206;DRUM BRIGHT BLUE (50G);10;Bolsa;6.90 ;0
5222;J.CORTES CLUB (5);10;Caja;4.20 ;0
5226;W.O.LARSEN SIMPLY UNIQUE (50G);5;Bolsa;5.00 ;0
5227;W.O.LARSEN MELLOW & TASTY (50G);5;Bolsa;5.00 ;0
5228;W.O.LARSEN A TRUE DELIGHT(50G);5;Bolsa;5.00 ;0
5245;LOTE FARIAS-ENTREFINOS SEPT.02;1;Unidad;68.64 ;0
5255;DAVIDOFF MIL.B. PET.CORO(25)NL;1;Caja;172.50 ;0
5256;DAVIDOFF MIL.B. ROBUSTO(25)NL;1;Caja;400.00 ;0
5257;DAVIDOFF MIL.B. LONSDALES(5)NL;1;Estuche;75.50 ;0
5258;DAVIDOFF MIL.B. CHURCHIL (4)NL;1;Estuche;113.20 ;0
5260;COHIBA MINI (10);10;Estuche;6.00 ;0
5269;DAVIDOFF MIL.B. PET.CORON(5)NL;1;Estuche;34.50 ;0
5270;DAVIDOFF MIL.B. ROBUSTO (4) NL;1;Estuche;64.00 ;0
5300;DAVIDOFF MIL.B. CHURCHIL(10)NL;1;Estuche;283.00 ;0
5301;DAVIDOFF MIL.B. LONSDALES 25NL;1;Caja;377.50 ;0
5302;AVO PURITOS CLASSIC (10)NL;10;Caja;17.50 ;0
5303;AVO PURITOS DOMAINE(10)NL;10;Caja;17.50 ;0
5321;CUTTERS CHOICE (50G) BY;10;Bolsa;6.90 ;0
5322;SAMSON ORIGINAL BLEND (50G);10;Bolsa;6.90 ;0
5323;SAMSON BRIGHT BLEND. (50G);10;Bolsa;6.90 ;0
5324;SAMSON GOLD BLEND 50G;10;Bolsa;6.90 ;0
5337;CALYPSO DANNEMANN ESPRESSO 20NL;5;Caja;5.00 ;0
5342;F.SAVANE AROMATICO MINI (10);10;Lata;2.20 ;0
5348;PARTAGAS MINI (20);5;Estuche;7.50 ;0
5414;DUX PURITOS (10);10;Estuche;2.65 ;0
5487;GOLDEN VIRGINIA (25G);10;Bolsa;3.65 ;0
5493;BALI ROUNDED VIRGINIA 40G;10;Bolsa;5.55 ;0
5494;ROM Y JUL ROMEO N.2 (10);1;Caja;61.50 ;0
5495;MONTECRISTO PETIT TUBOS (10);1;Caja;71.00 ;0
5520;GUANTANAMERA CRISTALES (25);1;Caja;40.00 ;0
5521;GUANTANAMERA DECIMOS (10);5;Caja;11.50 ;0
5522;GUANTANAMERA COMPAYS (5);5;Caja;5.00 ;0
5523;GUANTANAMERA PURITOS (10);5;Caja;5.20 ;0
5586;VAN NELLE ZWARE (50G);10;Bolsa;7.70 ;0
5591;S.CRISTOB HAB. FUERZA (25);1;Caja;266.25 ;0
5592;S.CRISTOB HAB. PUNTA (25);1;Caja;271.25 ;0
5593;S.CRISTOB HAB. MORRO (25);1;Caja;397.50 ;0
5594;S.CRISTOB HAB. PRINCIPE 25;1;Caja;117.50 ;0
5595;TRINIDAD FUNDADORES (5);1;Caja;78.00 ;0
5606;COHIBA EXQUISITOS (5);1;Caja;54.75 ;0
5607;COHIBA ROBUSTOS (3);1;Caja;54.00 ;0
5608;ROM Y JUL PETIT CORONAS(5);1;Caja;27.50 ;0
5609;ALSBO WHISKY (50G);5;Bolsa;3.95 ;0
5610;GOLDEN BLEND S VIRGINIA (40G);10;Bolsa;5.40 ;0
5659;MONTECRISTO N.2 (3);1;Estuche;39.45 ;0
5683;COHIBA ESPLENDIDOS (3);1;Estuche;79.65 ;0
5720;COHIBA SELECCION RESERVA ESPECIAL;1;Caja;760.50 ;0
5726;VASCO DA GAMA N.2 CAP.CUBA (25);1;Estuche;27.50 ;0
5727;VASCO DA GAMA CAPA CUBA (10);10;Estuche;2.00 ;0
5732;COHIBA SIGLO VI (25);1;Caja;572.50 ;0
5733;COHIBA SIGLO VI TUBO (3);1;Estuche;71.85 ;0
5734;H.MONTERREY CORONATIONS (10);1;Caja;61.50 ;0
5735;H.MONTERREY CORONATIONS TUBO(3);1;Estuche;18.45 ;0
5736;H.MONTERREY EPICURE N.1 (3);1;Estuche;32.10 ;0
5737;H.MONTERREY EPICURE N.2 (3);1;Estuche;32.10 ;0
5739;MONTECRISTO A (5);1;Estuche;156.75 ;0
5742;F.T.PARTAGAS CORONAS JUN. (3);1;Estuche;13.95 ;0
5743;F.T.PARTAGAS CORONAS SEN (3);1;Estuche;15.60 ;0
5750;HAMLET MINIATURES (10);10;Caja;2.65 ;0
5757;DUPONT ROBUSTOS (25) R.E.S.NEGRA;1;Caja;87.50 ;0
5760;DUPONT PIRAMIDES (25) R.E.S.NEGRA;1;Caja;95.00 ;0
5765;DUPONT CHURCHIL (25) R.E.S.NEGRA;1;Caja;95.00 ;0
5769;BROUTTEUX BLEU . (40G);10;Bolsa;5.35 ;0
5770;BROUTTEUX (40G);10;Bolsa;5.35 ;0
5771;WILLEM II CORONA OPTIMUM (25);1;Caja;55.00 ;0
5918;CALYPSO REIG 15 PACK 2 NL;64;Estuche;1.50 ;0
5942;MAC BAREN MIXTURE (100G);5;Lata;8.15 ;0
5943;MAC BAREN VIRGINIA FLAKE (50G);5;Lata;4.90 ;0
5964;ROYALS RED;10;Cajetilla;3.90 ;0
5972;EL PESCADOR MARINEROS CALIQ.2X25 NL;2;Caja;13.75 ;0
6060;CALYPSO REIG MINOR PACK NL (2);64;Estuche;1.10 ;0
6061;DALIA REIG 7 MINOR PACK NL (2);64;Estuche;1.10 ;0
6266;BENSON & HEDGES SILVER;10;Cajetilla;4.35 ;0
6267;MAYFAIR SUPERKINGS;10;Cajetilla;3.95 ;0
6268;MAYFAIR MENTHOL;10;Cajetilla;3.95 ;0
6275;DESERT GOLD;10;Cajetilla;3.55 ;0
6333;POPULAR NEGRO KS;10;Cajetilla;3.65 ;0
6355;MONTE NEGRO SERIE ORO (24) NL;1;Caja;55.20 ;0
6366;EL CREDITO CHURCHILL (10);1;Caja;63.00 ;0
6368;EL CREDITO N.4 (25);1;Caja;92.50 ;0
6369;EL CREDITO TORPEDO N0. 2 (10);1;Caja;64.00 ;0
6370;EL CREDITO ROBUSTO (25);1;Caja;127.50 ;0
6371;EL CREDITO EXQUISITOS (5);10;Caja;16.00 ;0
6372;MACANUDO VINTAGE 1997 N.1 (20);1;Caja;450.00 ;0
6554;BARLOVENTO TUBULARES (25) NL;1;Caja;40.00 ;0
6555;BARLOVENTO CORONAS ESPEC.25 NL;1;Caja;26.25 ;0
6568;SELECCION DE ROBUSTOS S.E.;1;Caja;73.00 ;0
6596;ROM Y JUL PETIT PRINCESS 25 BY;1;Caja;115.00 ;0
6599;H.MONTERREY H.DU DEPUT (5);1;Caja;23.25 ;0
6600;H.MONTERREY H.DU DEPUT (25);1;Caja;116.25 ;0
6674;BENSON & HEDGES LONDON BLUE;10;Cajetilla;3.85 ;0
6675;BENSON & HEDGES LONDON RED;10;Cajetilla;3.85 ;0
6681;DAVIDOFF EXQUISITOS NL (10);5;Estuche;22.00 ;0
6761;BALI RICH VIRGINIA (40G);10;Bolsa;2.10 ;0
6818;DOMINGO AZUL (200 G);1;Lata;25.25 ;0
6819;DOMINGO CELESTE (200 G);1;Lata;25.25 ;0
6837;EL CORSARIO CALIQUEÑOS (10) NL;10;Estuche;5.50 ;0
6838;EL CORSARIO MEDITERRANEOS (5) NL;12;Estuche;2.50 ;0
6970;TORRES QUART CALIQUE.Nº2 (2)BY;50;Estuche;1.20 ;0
7015;MONTECRISTO N.2 (10) NL;1;Caja;131.50 ;0
7090;LA PAZ G.RESERVA PLATINUM 25BY;1;Caja;67.50 ;0
7114;NEOS EXOTIC FILTER (10);10;Caja;2.20 ;0
7210;ROMEO Y JULIETA KS;10;Cajetilla;4.25 ;0
7260;NAKHLA TOBAC MOLASSES SURT.1BY;1;Unidad;15.00 ;0
7264;AGIO MEHARI S SWEET ORIE 50 BY;4;Caja;14.50 ;0
7265;AGIO MEHARI S SWEET ORI FIL BY;10;Estuche;4.60 ;0
7267;AGIO FILTER TIP (50) BY;1;Caja;15.50 ;0
7351;PREFERIDOS CORONA MAZOS 25 BY;1;Caja;25.00 ;0
7352;PREFERIDOS ROBUSTO MAZOS 25 BY;1;Caja;30.00 ;0
7353;PREFERIDOS CHURCHILL MAZO 25BY;1;Caja;35.00 ;0
7354;NEOS CAPPRICCIO SELECTION 20;10;Lata;3.80 ;0
7389;TRINIDAD COLONIALES (24) BY;1;Caja;196.80 ;0
7390;TRINIDAD REYES (24) BY;1;Caja;156.00 ;0
7399;BORKUM RIFF SCANDINAVIANMX50BY;5;Bolsa;4.35 ;0
7434;TRINIDAD ROBUSTOS (12) BY;1;Caja;193.80 ;0
7436;DUX MAIOR (10);10;Estuche;3.00 ;0
7584;SELECCION PIRAMIDES (5)S.E. BY;1;Caja;75.50 ;0
7674;CALYPSO DANNEM.MOODS FILT.5NL;20;Estuche;1.70 ;0
7939;BLOW UP BLOND (200 G) BY;2;Lata;25.00 ;0
8170;GOLDEN BLEND S AROMA.SHAG40GBY;10;Bolsa;5.40 ;0
8200;MONTECRISTO EDMUNDO (25) BY;1;Caja;325.00 ;0
8201;MACANUDO MADURO DIPLOMAT (25);1;Caja;163.75 ;0
8204;CLUBMASTER MINI FILTER BLUE 20;10;Estuche;3.70 ;0
8206;MAC BAREN CHERRY AMBROSIA 100G;5;Lata;7.80 ;0
8207;MAC BAREN VANILLA LOOSE CUT 100G;5;Lata;7.95 ;0
8208;MAC BAREN ORIGINAL CHOICE 100G;5;Lata;10.25 ;0
8496;NEWS ROJO DURO;10;Cajetilla;3.85 ;0
8498;NEWS AZUL DURO;10;Cajetilla;3.85 ;0
8520;BOLIVAR INMENSAS (25) NL;1;Caja;242.50 ;0
8524;F.T.PARTAGAS CHARLOT.CAB(25) NL;1;Caja;111.25 ;0
8525;F.T.PARTAGAS LONSDALES (25) NL;1;Caja;155.00 ;0
8527;F.T.PARTAGAS PRESIDENTES 25 BY;1;Caja;246.25 ;0
8528;F.T.PARTAGAS SER.CO.N.1 (25) NL;1;Caja;260.00 ;0
8530;H. UPMANN LONSDALES (25) NL;1;Caja;166.25 ;0
8535;LA GLORIA CUBANA TAINOS (10) NL;1;Estuche;144.00 ;0
8540;ROM Y JUL CHURC. (25) NL;1;Caja;390.00 ;0
8541;ROM Y JUL P.OF WALES (25) NL;1;Caja;252.50 ;0
8658;AVO LEGACY (12);1;Caja;53.76 ;0
8704;DAVIDOFF ROBUSTO REAL (10);1;Caja;153.00 ;0
8730;DUCADOS RUBIO ROJO;10;Cajetilla;3.95 ;0
8731;DUCADOS RUBIO AZUL;10;Cajetilla;3.95 ;0
8757;LA PAZ WILDE CIGARILLO AROMA20;10;Lata;6.10 ;0
8758;LA PAZ MINI WILDE AROMA 20;10;Lata;5.50 ;0
8797;INTERVAL BLOND 40 GR;10;Bolsa;5.35 ;0
8798;INTERVAL BLOND 200 GR;4;Lata;26.20 ;0
8877;NEOS FEELINGS VANILLA (20) BY;10;Caja;3.70 ;0
8905;AMBER LEAF (50G);5;Bolsa;6.80 ;0
8912;H.MONTERREY P. ROBUSTOS(25)BY;1;Caja;197.50 ;0
9001;MAC BAREN HABIBI NARANJA 40G;10;Caja;1.50 ;0
9002;MAC BAREN HABIBI BANANA 40G;10;Caja;1.50 ;0
9003;MAC BAREN HABIBI FRUTAS 40G;10;Caja;1.50 ;0
9004;MAC BAREN HABIBI MANZANA 40G;10;Caja;1.50 ;0
9005;W.O.LARSEN 1864 (100 G) BY;3;Bolsa;12.10 ;0
9006;STANWELL CLASSIC (50 G) BY;5;Bolsa;3.90 ;0
9007;STANWELL MELANGE (50 G) BY;5;Bolsa;4.25 ;0
9008;STANWELL VANILLA (50 G) BY;5;Bolsa;4.25 ;0
9063;DJARUM SUPER 20;10;Cajetilla;4.20 ;0
9064;DJARUM SPECIAL 20;10;Cajetilla;4.20 ;0
9065;DJARUM BLACK 20;10;Cajetilla;4.20 ;0
9111;TRABUCOS MINIS;10;Estuche;1.70 ;0
9112;TRABUCOS T-10;5;Estuche;2.00 ;0
9115;ALHAMBRA CORONA (25);2;Estuche;11.00 ;0
9171;LA PRIMOROSA ISLEÑOS 25 BY;1;Caja;10.00 ;0
9192;MAC BAREN HABIBI DISPLAY INTRO 40X40;1;Unidad;60.00 ;0
9195;BUNDLE SELECTION CORONA 16;1;Caja;33.60 ;0
9196;BUNDLE SELECTION LONSDALE 16;1;Caja;34.40 ;0
9197;BUNDLE SELECTION ROBUSTO 16;1;Caja;37.60 ;0
9281;ARLONDO RUBIO 200 GR BY;2;Lata;25.25 ;0
9282;ARLONDO MIXTO 200 GR BY;2;Lata;25.25 ;0
9283;ARLONDO DARK 200 GR BY;2;Lata;25.25 ;0
9301;DOMINGO NEGRO (40 G) BY;10;Bolsa;5.15 ;0
9411;EL LABRADOR LABRADORES;1;Caja;66.00 ;0
9416;CUABA SALOMON (10) BY;1;Caja;151.00 ;0
9417;RAMON ALLONES GIGANTES (25) BY;1;Caja;300.00 ;0
9431;BALI TURKISH SHAG 40G BY;10;Bolsa;5.05 ;0
9529;H.W. CAFE CREME FINOS 20 BY;5;Lata;3.65 ;0
9530;H.W. CAFE CREME FINO.AROM.20BY;5;Lata;3.65 ;0
9531;CANALEÑOS CALIQUEÑOS MINI 5;10;Caja;2.00 ;0
9590;VASCO DA GAMA TUBOS ESPEC(25);1;Estuche;45.00 ;0
9638;AGIO MINI MEHARI S JAVA (20) BY;10;Estuche;3.90 ;0
9641;H.MONTERREY HOYO DU MAIRE 25 BY;1;Caja;72.50 ;0
9648;R 1 SLIM LINE;10;Cajetilla;4.45 ;0
9720;H. UPMANN MAGNUM 46 (3) BY;1;Caja;30.45 ;0
9722;BALI MELLOW VIRGINIA 40 G BY;10;Bolsa;5.05 ;0
9750;VEGAFINA CORONAS TUBO 25 BY;1;Caja;95.00 ;0
9779;NEOS MINI 50;2;Caja;9.30 ;0
9872;MAC BAREN CHERRY CHOICE (40G);5;Bolsa;4.50 ;0
9907;RICHMOND KING SIZE;10;Cajetilla;3.90 ;0
9967;F.T.PARTAGAS SER.P N.2 (25) BY;1;Caja;308.75 ;0
9968;F.T.PARTAGAS SER.P N.2 (10) BY;1;Caja;123.50 ;0
9969;F.T.PARTAGAS SER.P N.2 TUB (3) NL;1;Estuche;38.55 ;0
9977;F.T.PARTAGAS SHORTS (25) BY;1;Caja;83.75 ;0
9986;F.T.PARTAGAS CHICOS NP 5 BY;10;Estuche;5.25 ;0
10021;ZINO N.3 (25) ND;1;Caja;142.50 ;0
10022;ZINO N.3 (5) ND;1;Estuche;28.50 ;0
10023;ZINO N.4 (25) ND;1;Caja;111.25 ;0
10024;ZINO N.4 (5) ND;1;Estuche;22.25 ;0
10025;ZINO N.5 (25) ND;1;Caja;95.00 ;0
10026;ZINO N.5 (5) ND;1;Estuche;19.00 ;0
10027;ZINO ROBUSTO (4) ND;1;Caja;24.80 ;0
10028;ZINO ROBUSTO (25) ND;1;Caja;155.00 ;0
10040;DAVIDOFF MIL.B. PIRAMIDES 4;1;Estuche;65.60 ;0
10041;DAVIDOFF MIL.B. PIRAMIDES 10;1;Estuche;164.00 ;0
10093;F.T.PARTAGAS 8-9-8 (10) BY;1;Caja;124.00 ;0
10148;H. UPMANN CONNAISSI N.1 25 NL;1;Caja;227.50 ;0
10154;F.T.PARTAGAS PARTAGAS N.1 25 NL;1;Caja;225.00 ;0
10159;DAVIDOFF ENTREACTO (20);1;Caja;123.00 ;0
10170;DAVIDOFF ENTREACTO (4);1;Estuche;24.60 ;0
10215;MACANUDO MADURO H.P.ROBUSTO 25 RD BY;1;Caja;163.75 ;0
10257;MONTECRISTO N.5 (10) NL;1;Caja;52.50 ;0
10286;ALHAMBRA CORONITA 25;2;Estuche;9.00 ;0
10332;NEXT RED 20;10;Cajetilla;3.95 ;0
10333;NEXT WHITE 20;10;Cajetilla;3.95 ;0
10335;LA PAZ WILDE MINIATURAS BY;10;Lata;4.65 ;0
10402;BENSON & HEDGES 100s;10;Cajetilla;4.50 ;0
10403;MAYFAIR FINE;10;Cajetilla;3.95 ;0
10412;OLD HOLBORN YELLOW (50G) BY;5;Bolsa;7.25 ;0
10415;VEGAFINA MINUTOS 8;5;Lata;11.60 ;0
10416;VEGAFINA MINUTOS 25;1;Caja;36.25 ;0
10420;MONTECRISTO PURITOS 25 BY;1;Estuche;32.50 ;0
10421;MONTECRISTO PURITOS 5 BY;10;Estuche;6.50 ;0
10432;EXCITE RED BLANDO 20;10;Cajetilla;3.55 ;0
10450;FORTUNA PICADURA 40;10;Bolsa;5.65 ;0
10468;ERINMORE FLAKE LATA (5*50)BY;5;Lata;5.70 ;0
10474;ERINMORE MIXTURE LATA (5*50G) BY;5;Lata;5.70 ;0
10488;DAVIDOFF CLUB CIGARILLO 10;5;Lata;7.50 ;0
